1652555854.097631 server started (38793): version 3.2a, socket /private/tmp/tmux-501/default, protocol 8
1652555854.132296 cmd_parse: display-menu: argv[51]=#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1652555854.132299 cmd_parse: display-menu: argv[52]=z
1652555854.132301 cmd_parse: display-menu: argv[53]=resize-pane -Z
1652555854.132365 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < "send -X history-top" "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > "send -X history-bottom" '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r "if -F \\"#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}\\" \\"copy-mode -t=\\" ; send -Xt= search-backward \\"#{q:mouse_word}\\"" "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y "copy-mode -q ; send-keys -l -- \\"#{q:mouse_word}\\"" "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c "copy-mode -q ; set-buffer -- \\"#{q:mouse_word}\\"" "#{?mouse_line,Copy Line,}" l "copy-mode -q ; set-buffer -- \\"#{q:mouse_line}\\"" '' "Horizontal Split" h "split-window -h" "Vertical Split" v "split-window -v" '' "#{?#{>:#{window_panes},1},,-}Swap Up" u "swap-pane -U" "#{?#{>:#{window_panes},1},,-}Swap Down" d "swap-pane -D" "#{?pane_marked_set,,-}Swap Marked" s swap-pane '' Kill X kill-pane Respawn R "respawn-pane -k" "#{?pane_marked,Unmark,Mark}" m "select-pane -m" "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z "resize-pane -Z"
1652555854.132431 key_bindings_add: 0x3e > = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < "send -X history-top" "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > "send -X history-bottom" '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r "if -F \\"#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}\\" \\"copy-mode -t=\\" ; send -Xt= search-backward \\"#{q:mouse_word}\\"" "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y "copy-mode -q ; send-keys -l -- \\"#{q:mouse_word}\\"" "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c "copy-mode -q ; set-buffer -- \\"#{q:mouse_word}\\"" "#{?mouse_line,Copy Line,}" l "copy-mode -q ; set-buffer -- \\"#{q:mouse_line}\\"" '' "Horizontal Split" h "split-window -h" "Vertical Split" v "split-window -v" '' "#{?#{>:#{window_panes},1},,-}Swap Up" u "swap-pane -U" "#{?#{>:#{window_panes},1},,-}Swap Down" d "swap-pane -D" "#{?pane_marked_set,,-}Swap Marked" s swap-pane '' Kill X kill-pane Respawn R "respawn-pane -k" "#{?pane_marked,Unmark,Mark}" m "select-pane -m" "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z "resize-pane -Z"
1652555854.132434 cmd_find_best_session: 0 sessions to try
1652555854.132443 cmdq_next <global>: [bind-key/0x122820260] (0), flags 0
1652555854.132446 cmd_find_best_session: 0 sessions to try
1652555854.132448 cmd_find_current_client: no target, return 0x0
1652555854.132451 cmd_find_best_session: 0 sessions to try
1652555854.132453 cmd_find_current_client: no target, return 0x0
1652555854.132456 cmd_find_best_session: 0 sessions to try
1652555854.132458 cmd_find_best_session: 0 sessions to try
1652555854.132461 cmd_parse_from_arguments: argv[0]=select-pane
1652555854.132464 cmd_parse_from_arguments: argv[1]=-t=;
1652555854.132467 cmd_parse_from_arguments: argv[2]=send
1652555854.132469 cmd_parse_from_arguments: argv[3]=-M
1652555854.132472 cmd_parse_from_arguments: at 1: argv[0]=select-pane
1652555854.132475 cmd_parse_from_arguments: at 1: argv[1]=-t=
1652555854.132478 cmd_parse_from_arguments: at 2: argv[0]=send
1652555854.132480 cmd_parse_from_arguments: at 2: argv[1]=-M
1652555854.132483 cmd_parse_build_commands: 0 select-pane
1652555854.132486 cmd_parse_build_commands: argv[0]=select-pane
1652555854.132489 cmd_parse_build_commands: argv[1]=-t=
1652555854.132492 cmd_parse: select-pane: argv[0]=select-pane
1652555854.132495 cmd_parse: select-pane: argv[1]=-t=
1652555854.132498 cmd_parse_build_commands: 0 send
1652555854.132500 cmd_parse_build_commands: argv[0]=send
1652555854.132503 cmd_parse_build_commands: argv[1]=-M
1652555854.132506 cmd_parse: send-keys: argv[0]=send
1652555854.132509 cmd_parse: send-keys: argv[1]=-M
1652555854.132514 cmd_parse_build_commands: select-pane -t = ; send-keys -M
1652555854.132520 key_bindings_add: 0x10e00e MouseDown1Pane = select-pane -t = ; send-keys -M
1652555854.132522 cmd_find_best_session: 0 sessions to try
1652555854.132527 cmdq_next <global>: [bind-key/0x122821480] (0), flags 0
1652555854.132529 cmd_find_best_session: 0 sessions to try
1652555854.132531 cmd_find_current_client: no target, return 0x0
1652555854.132534 cmd_find_best_session: 0 sessions to try
1652555854.132536 cmd_find_current_client: no target, return 0x0
1652555854.132539 cmd_find_best_session: 0 sessions to try
1652555854.132541 cmd_find_best_session: 0 sessions to try
1652555854.132545 cmd_parse_from_arguments: argv[0]=if
1652555854.132547 cmd_parse_from_arguments: argv[1]=-F
1652555854.132550 cmd_parse_from_arguments: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132552 cmd_parse_from_arguments: argv[3]=send -M
1652555854.132555 cmd_parse_from_arguments: argv[4]=copy-mode -M
1652555854.132558 cmd_parse_from_arguments: at 0: argv[0]=if
1652555854.132560 cmd_parse_from_arguments: at 0: argv[1]=-F
1652555854.132563 cmd_parse_from_arguments: at 0: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132565 cmd_parse_from_arguments: at 0: argv[3]=send -M
1652555854.132573 cmd_parse_from_arguments: at 0: argv[4]=copy-mode -M
1652555854.132576 cmd_parse_build_commands: 0 if
1652555854.132579 cmd_parse_build_commands: argv[0]=if
1652555854.132581 cmd_parse_build_commands: argv[1]=-F
1652555854.132584 cmd_parse_build_commands: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132587 cmd_parse_build_commands: argv[3]=send -M
1652555854.132589 cmd_parse_build_commands: argv[4]=copy-mode -M
1652555854.132592 cmd_parse: if-shell: argv[0]=if
1652555854.132595 cmd_parse: if-shell: argv[1]=-F
1652555854.132597 cmd_parse: if-shell: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132600 cmd_parse: if-shell: argv[3]=send -M
1652555854.132602 cmd_parse: if-shell: argv[4]=copy-mode -M
1652555854.132610 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -M"
1652555854.132618 key_bindings_add: 0x10e032 MouseDrag1Pane = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -M"
1652555854.132620 cmd_find_best_session: 0 sessions to try
1652555854.132625 cmdq_next <global>: [bind-key/0x1228219e0] (0), flags 0
1652555854.132627 cmd_find_best_session: 0 sessions to try
1652555854.132630 cmd_find_current_client: no target, return 0x0
1652555854.132632 cmd_find_best_session: 0 sessions to try
1652555854.132634 cmd_find_current_client: no target, return 0x0
1652555854.132637 cmd_find_best_session: 0 sessions to try
1652555854.132639 cmd_find_best_session: 0 sessions to try
1652555854.132643 cmd_parse_from_arguments: argv[0]=if
1652555854.132645 cmd_parse_from_arguments: argv[1]=-F
1652555854.132648 cmd_parse_from_arguments: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132650 cmd_parse_from_arguments: argv[3]=send -M
1652555854.132653 cmd_parse_from_arguments: argv[4]=copy-mode -e
1652555854.132656 cmd_parse_from_arguments: at 0: argv[0]=if
1652555854.132658 cmd_parse_from_arguments: at 0: argv[1]=-F
1652555854.132661 cmd_parse_from_arguments: at 0: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132663 cmd_parse_from_arguments: at 0: argv[3]=send -M
1652555854.132666 cmd_parse_from_arguments: at 0: argv[4]=copy-mode -e
1652555854.132670 cmd_parse_build_commands: 0 if
1652555854.132672 cmd_parse_build_commands: argv[0]=if
1652555854.132675 cmd_parse_build_commands: argv[1]=-F
1652555854.132677 cmd_parse_build_commands: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132680 cmd_parse_build_commands: argv[3]=send -M
1652555854.132682 cmd_parse_build_commands: argv[4]=copy-mode -e
1652555854.132685 cmd_parse: if-shell: argv[0]=if
1652555854.132688 cmd_parse: if-shell: argv[1]=-F
1652555854.132690 cmd_parse: if-shell: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132693 cmd_parse: if-shell: argv[3]=send -M
1652555854.132695 cmd_parse: if-shell: argv[4]=copy-mode -e
1652555854.132702 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -e"
1652555854.132709 key_bindings_add: 0x10e056 WheelUpPane = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -e"
1652555854.132712 cmd_find_best_session: 0 sessions to try
1652555854.132717 cmdq_next <global>: [bind-key/0x122821e90] (0), flags 0
1652555854.132719 cmd_find_best_session: 0 sessions to try
1652555854.132722 cmd_find_current_client: no target, return 0x0
1652555854.132724 cmd_find_best_session: 0 sessions to try
1652555854.132727 cmd_find_current_client: no target, return 0x0
1652555854.132729 cmd_find_best_session: 0 sessions to try
1652555854.132731 cmd_find_best_session: 0 sessions to try
1652555854.132735 cmd_parse_from_arguments: argv[0]=select-pane
1652555854.132737 cmd_parse_from_arguments: argv[1]=-t=;
1652555854.132740 cmd_parse_from_arguments: argv[2]=if
1652555854.132742 cmd_parse_from_arguments: argv[3]=-F
1652555854.132745 cmd_parse_from_arguments: argv[4]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132747 cmd_parse_from_arguments: argv[5]=send -M
1652555854.132749 cmd_parse_from_arguments: argv[6]=paste -p
1652555854.132753 cmd_parse_from_arguments: at 1: argv[0]=select-pane
1652555854.132761 cmd_parse_from_arguments: at 1: argv[1]=-t=
1652555854.132764 cmd_parse_from_arguments: at 2: argv[0]=if
1652555854.132766 cmd_parse_from_arguments: at 2: argv[1]=-F
1652555854.132769 cmd_parse_from_arguments: at 2: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132771 cmd_parse_from_arguments: at 2: argv[3]=send -M
1652555854.132774 cmd_parse_from_arguments: at 2: argv[4]=paste -p
1652555854.132777 cmd_parse_build_commands: 0 select-pane
1652555854.132780 cmd_parse_build_commands: argv[0]=select-pane
1652555854.132782 cmd_parse_build_commands: argv[1]=-t=
1652555854.132786 cmd_parse: select-pane: argv[0]=select-pane
1652555854.132788 cmd_parse: select-pane: argv[1]=-t=
1652555854.132791 cmd_parse_build_commands: 0 if
1652555854.132794 cmd_parse_build_commands: argv[0]=if
1652555854.132796 cmd_parse_build_commands: argv[1]=-F
1652555854.132799 cmd_parse_build_commands: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132801 cmd_parse_build_commands: argv[3]=send -M
1652555854.132803 cmd_parse_build_commands: argv[4]=paste -p
1652555854.132806 cmd_parse: if-shell: argv[0]=if
1652555854.132808 cmd_parse: if-shell: argv[1]=-F
1652555854.132811 cmd_parse: if-shell: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132813 cmd_parse: if-shell: argv[3]=send -M
1652555854.132816 cmd_parse: if-shell: argv[4]=paste -p
1652555854.132824 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "paste -p"
1652555854.132833 key_bindings_add: 0x10e014 MouseDown2Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "paste -p"
1652555854.132835 cmd_find_best_session: 0 sessions to try
1652555854.132840 cmdq_next <global>: [bind-key/0x122822500] (0), flags 0
1652555854.132842 cmd_find_best_session: 0 sessions to try
1652555854.132845 cmd_find_current_client: no target, return 0x0
1652555854.132847 cmd_find_best_session: 0 sessions to try
1652555854.132850 cmd_find_current_client: no target, return 0x0
1652555854.132852 cmd_find_best_session: 0 sessions to try
1652555854.132855 cmd_find_best_session: 0 sessions to try
1652555854.132858 cmd_parse_from_arguments: argv[0]=select-pane
1652555854.132861 cmd_parse_from_arguments: argv[1]=-t=;
1652555854.132863 cmd_parse_from_arguments: argv[2]=if
1652555854.132866 cmd_parse_from_arguments: argv[3]=-F
1652555854.132868 cmd_parse_from_arguments: argv[4]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132871 cmd_parse_from_arguments: argv[5]=send -M
1652555854.132874 cmd_parse_from_arguments: argv[6]=copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.132877 cmd_parse_from_arguments: at 1: argv[0]=select-pane
1652555854.132880 cmd_parse_from_arguments: at 1: argv[1]=-t=
1652555854.132882 cmd_parse_from_arguments: at 2: argv[0]=if
1652555854.132885 cmd_parse_from_arguments: at 2: argv[1]=-F
1652555854.132888 cmd_parse_from_arguments: at 2: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132890 cmd_parse_from_arguments: at 2: argv[3]=send -M
1652555854.132893 cmd_parse_from_arguments: at 2: argv[4]=copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.132896 cmd_parse_build_commands: 0 select-pane
1652555854.132899 cmd_parse_build_commands: argv[0]=select-pane
1652555854.132902 cmd_parse_build_commands: argv[1]=-t=
1652555854.132905 cmd_parse: select-pane: argv[0]=select-pane
1652555854.132907 cmd_parse: select-pane: argv[1]=-t=
1652555854.132910 cmd_parse_build_commands: 0 if
1652555854.132913 cmd_parse_build_commands: argv[0]=if
1652555854.132915 cmd_parse_build_commands: argv[1]=-F
1652555854.132918 cmd_parse_build_commands: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132920 cmd_parse_build_commands: argv[3]=send -M
1652555854.132923 cmd_parse_build_commands: argv[4]=copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.132926 cmd_parse: if-shell: argv[0]=if
1652555854.132928 cmd_parse: if-shell: argv[1]=-F
1652555854.132937 cmd_parse: if-shell: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.132939 cmd_parse: if-shell: argv[3]=send -M
1652555854.132942 cmd_parse: if-shell: argv[4]=copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.132952 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel"
1652555854.132962 key_bindings_add: 0x10e074 DoubleClick1Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -H ; send -X select-word ; run -d0.3 ; send -X copy-pipe-and-cancel"
1652555854.132965 cmd_find_best_session: 0 sessions to try
1652555854.132970 cmdq_next <global>: [bind-key/0x122822af0] (0), flags 0
1652555854.132973 cmd_find_best_session: 0 sessions to try
1652555854.132975 cmd_find_current_client: no target, return 0x0
1652555854.132978 cmd_find_best_session: 0 sessions to try
1652555854.132980 cmd_find_current_client: no target, return 0x0
1652555854.132983 cmd_find_best_session: 0 sessions to try
1652555854.132985 cmd_find_best_session: 0 sessions to try
1652555854.132988 cmd_parse_from_arguments: argv[0]=select-pane
1652555854.132991 cmd_parse_from_arguments: argv[1]=-t=;
1652555854.132993 cmd_parse_from_arguments: argv[2]=if
1652555854.132996 cmd_parse_from_arguments: argv[3]=-F
1652555854.132998 cmd_parse_from_arguments: argv[4]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.133001 cmd_parse_from_arguments: argv[5]=send -M
1652555854.133004 cmd_parse_from_arguments: argv[6]=copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.133007 cmd_parse_from_arguments: at 1: argv[0]=select-pane
1652555854.133009 cmd_parse_from_arguments: at 1: argv[1]=-t=
1652555854.133012 cmd_parse_from_arguments: at 2: argv[0]=if
1652555854.133015 cmd_parse_from_arguments: at 2: argv[1]=-F
1652555854.133018 cmd_parse_from_arguments: at 2: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.133020 cmd_parse_from_arguments: at 2: argv[3]=send -M
1652555854.133023 cmd_parse_from_arguments: at 2: argv[4]=copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.133026 cmd_parse_build_commands: 0 select-pane
1652555854.133029 cmd_parse_build_commands: argv[0]=select-pane
1652555854.133032 cmd_parse_build_commands: argv[1]=-t=
1652555854.133035 cmd_parse: select-pane: argv[0]=select-pane
1652555854.133037 cmd_parse: select-pane: argv[1]=-t=
1652555854.133040 cmd_parse_build_commands: 0 if
1652555854.133043 cmd_parse_build_commands: argv[0]=if
1652555854.133045 cmd_parse_build_commands: argv[1]=-F
1652555854.133048 cmd_parse_build_commands: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.133050 cmd_parse_build_commands: argv[3]=send -M
1652555854.133053 cmd_parse_build_commands: argv[4]=copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.133056 cmd_parse: if-shell: argv[0]=if
1652555854.133058 cmd_parse: if-shell: argv[1]=-F
1652555854.133061 cmd_parse: if-shell: argv[2]=#{||:#{pane_in_mode},#{mouse_any_flag}}
1652555854.133063 cmd_parse: if-shell: argv[3]=send -M
1652555854.133066 cmd_parse: if-shell: argv[4]=copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel
1652555854.133075 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel"
1652555854.133084 key_bindings_add: 0x10e086 TripleClick1Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" "send -M" "copy-mode -H ; send -X select-line ; run -d0.3 ; send -X copy-pipe-and-cancel"
1652555854.133087 cmd_find_best_session: 0 sessions to try
1652555854.133091 cmdq_next <global>: [bind-key/0x122822e70] (0), flags 0
1652555854.133094 cmd_find_best_session: 0 sessions to try
1652555854.133096 cmd_find_current_client: no target, return 0x0
1652555854.133103 cmd_find_best_session: 0 sessions to try
1652555854.133106 cmd_find_current_client: no target, return 0x0
1652555854.133108 cmd_find_best_session: 0 sessions to try
1652555854.133111 cmd_find_best_session: 0 sessions to try
1652555854.133114 cmd_parse_from_arguments: argv[0]=resize-pane
1652555854.133116 cmd_parse_from_arguments: argv[1]=-M
1652555854.133119 cmd_parse_from_arguments: at 0: argv[0]=resize-pane
1652555854.133122 cmd_parse_from_arguments: at 0: argv[1]=-M
1652555854.133125 cmd_parse_build_commands: 0 resize-pane
1652555854.133127 cmd_parse_build_commands: argv[0]=resize-pane
1652555854.133130 cmd_parse_build_commands: argv[1]=-M
1652555854.133133 cmd_parse: resize-pane: argv[0]=resize-pane
1652555854.133135 cmd_parse: resize-pane: argv[1]=-M
1652555854.133139 cmd_parse_build_commands: resize-pane -M
1652555854.133143 key_bindings_add: 0x10e037 MouseDrag1Border = resize-pane -M
1652555854.133145 cmd_find_best_session: 0 sessions to try
1652555854.133149 cmdq_next <global>: [bind-key/0x1228231b0] (0), flags 0
1652555854.133151 cmd_find_best_session: 0 sessions to try
1652555854.133154 cmd_find_current_client: no target, return 0x0
1652555854.133156 cmd_find_best_session: 0 sessions to try
1652555854.133159 cmd_find_current_client: no target, return 0x0
1652555854.133161 cmd_find_best_session: 0 sessions to try
1652555854.133164 cmd_find_best_session: 0 sessions to try
1652555854.133167 cmd_parse_from_arguments: argv[0]=select-window
1652555854.133169 cmd_parse_from_arguments: argv[1]=-t=
1652555854.133172 cmd_parse_from_arguments: at 0: argv[0]=select-window
1652555854.133175 cmd_parse_from_arguments: at 0: argv[1]=-t=
1652555854.133178 cmd_parse_build_commands: 0 select-window
1652555854.133180 cmd_parse_build_commands: argv[0]=select-window
1652555854.133183 cmd_parse_build_commands: argv[1]=-t=
1652555854.133186 cmd_parse: select-window: argv[0]=select-window
1652555854.133189 cmd_parse: select-window: argv[1]=-t=
1652555854.133193 cmd_parse_build_commands: select-window -t =
1652555854.133198 key_bindings_add: 0x10e00f MouseDown1Status = select-window -t =
1652555854.133200 cmd_find_best_session: 0 sessions to try
1652555854.133204 cmdq_next <global>: [bind-key/0x122823520] (0), flags 0
1652555854.133206 cmd_find_best_session: 0 sessions to try
1652555854.133209 cmd_find_current_client: no target, return 0x0
1652555854.133211 cmd_find_best_session: 0 sessions to try
1652555854.133214 cmd_find_current_client: no target, return 0x0
1652555854.133216 cmd_find_best_session: 0 sessions to try
1652555854.133218 cmd_find_best_session: 0 sessions to try
1652555854.133222 yylex_token: next-window
1652555854.133225 cmd_parse_build_commands: 0 next-window
1652555854.133228 cmd_parse_build_commands: argv[0]=next-window
1652555854.133232 cmd_parse: next-window: argv[0]=next-window
1652555854.133235 cmd_parse_build_commands: next-window
1652555854.133238 key_bindings_add: 0x10e05d WheelDownStatus = next-window
1652555854.133241 cmd_find_best_session: 0 sessions to try
1652555854.133245 cmdq_next <global>: [bind-key/0x122823960] (0), flags 0
1652555854.133247 cmd_find_best_session: 0 sessions to try
1652555854.133250 cmd_find_current_client: no target, return 0x0
1652555854.133252 cmd_find_best_session: 0 sessions to try
1652555854.133255 cmd_find_current_client: no target, return 0x0
1652555854.133257 cmd_find_best_session: 0 sessions to try
1652555854.133259 cmd_find_best_session: 0 sessions to try
1652555854.133263 yylex_token: previous-window
1652555854.133266 cmd_parse_build_commands: 0 previous-window
1652555854.133269 cmd_parse_build_commands: argv[0]=previous-window
1652555854.133272 cmd_parse: previous-window: argv[0]=previous-window
1652555854.133276 cmd_parse_build_commands: previous-window
1652555854.133279 key_bindings_add: 0x10e057 WheelUpStatus = previous-window
1652555854.133282 cmd_find_best_session: 0 sessions to try
1652555854.133286 cmdq_next <global>: [bind-key/0x122823d60] (0), flags 0
1652555854.133288 cmd_find_best_session: 0 sessions to try
1652555854.133291 cmd_find_current_client: no target, return 0x0
1652555854.133298 cmd_find_best_session: 0 sessions to try
1652555854.133300 cmd_find_current_client: no target, return 0x0
1652555854.133303 cmd_find_best_session: 0 sessions to try
1652555854.133305 cmd_find_best_session: 0 sessions to try
1652555854.133309 cmd_parse_from_arguments: argv[0]=display-menu
1652555854.133311 cmd_parse_from_arguments: argv[1]=-t=
1652555854.133314 cmd_parse_from_arguments: argv[2]=-xM
1652555854.133316 cmd_parse_from_arguments: argv[3]=-yW
1652555854.133318 cmd_parse_from_arguments: argv[4]=-T
1652555854.133321 cmd_parse_from_arguments: argv[5]=#[align=centre]#{session_name}
1652555854.133323 cmd_parse_from_arguments: argv[6]=Next
1652555854.133326 cmd_parse_from_arguments: argv[7]=n
1652555854.133328 cmd_parse_from_arguments: argv[8]=switch-client -n
1652555854.133331 cmd_parse_from_arguments: argv[9]=Previous
1652555854.133333 cmd_parse_from_arguments: argv[10]=p
1652555854.133336 cmd_parse_from_arguments: argv[11]=switch-client -p
1652555854.133338 cmd_parse_from_arguments: argv[12]=
1652555854.133340 cmd_parse_from_arguments: argv[13]=Renumber
1652555854.133343 cmd_parse_from_arguments: argv[14]=N
1652555854.133345 cmd_parse_from_arguments: argv[15]=move-window -r
1652555854.133348 cmd_parse_from_arguments: argv[16]=Rename
1652555854.133350 cmd_parse_from_arguments: argv[17]=n
1652555854.133353 cmd_parse_from_arguments: argv[18]=command-prompt -I "#S" "rename-session -- '%%'"
1652555854.133355 cmd_parse_from_arguments: argv[19]=
1652555854.133358 cmd_parse_from_arguments: argv[20]=New Session
1652555854.133360 cmd_parse_from_arguments: argv[21]=s
1652555854.133362 cmd_parse_from_arguments: argv[22]=new-session
1652555854.133365 cmd_parse_from_arguments: argv[23]=New Window
1652555854.133367 cmd_parse_from_arguments: argv[24]=w
1652555854.133370 cmd_parse_from_arguments: argv[25]=new-window
1652555854.133374 cmd_parse_from_arguments: at 0: argv[0]=display-menu
1652555854.133377 cmd_parse_from_arguments: at 0: argv[1]=-t=
1652555854.133379 cmd_parse_from_arguments: at 0: argv[2]=-xM
1652555854.133381 cmd_parse_from_arguments: at 0: argv[3]=-yW
1652555854.133384 cmd_parse_from_arguments: at 0: argv[4]=-T
1652555854.133386 cmd_parse_from_arguments: at 0: argv[5]=#[align=centre]#{session_name}
1652555854.133389 cmd_parse_from_arguments: at 0: argv[6]=Next
1652555854.133391 cmd_parse_from_arguments: at 0: argv[7]=n
1652555854.133394 cmd_parse_from_arguments: at 0: argv[8]=switch-client -n
1652555854.133396 cmd_parse_from_arguments: at 0: argv[9]=Previous
1652555854.133399 cmd_parse_from_arguments: at 0: argv[10]=p
1652555854.133401 cmd_parse_from_arguments: at 0: argv[11]=switch-client -p
1652555854.133403 cmd_parse_from_arguments: at 0: argv[12]=
1652555854.133406 cmd_parse_from_arguments: at 0: argv[13]=Renumber
1652555854.133408 cmd_parse_from_arguments: at 0: argv[14]=N
1652555854.133411 cmd_parse_from_arguments: at 0: argv[15]=move-window -r
1652555854.133413 cmd_parse_from_arguments: at 0: argv[16]=Rename
1652555854.133416 cmd_parse_from_arguments: at 0: argv[17]=n
1652555854.133418 cmd_parse_from_arguments: at 0: argv[18]=command-prompt -I "#S" "rename-session -- '%%'"
1652555854.133421 cmd_parse_from_arguments: at 0: argv[19]=
1652555854.133423 cmd_parse_from_arguments: at 0: argv[20]=New Session
1652555854.133426 cmd_parse_from_arguments: at 0: argv[21]=s
1652555854.133428 cmd_parse_from_arguments: at 0: argv[22]=new-session
1652555854.133430 cmd_parse_from_arguments: at 0: argv[23]=New Window
1652555854.133433 cmd_parse_from_arguments: at 0: argv[24]=w
1652555854.133435 cmd_parse_from_arguments: at 0: argv[25]=new-window
1652555854.133441 cmd_parse_build_commands: 0 display-menu
1652555854.133443 cmd_parse_build_commands: argv[0]=display-menu
1652555854.133446 cmd_parse_build_commands: argv[1]=-t=
1652555854.133448 cmd_parse_build_commands: argv[2]=-xM
1652555854.133450 cmd_parse_build_commands: argv[3]=-yW
1652555854.133453 cmd_parse_build_commands: argv[4]=-T
1652555854.133455 cmd_parse_build_commands: argv[5]=#[align=centre]#{session_name}
1652555854.133458 cmd_parse_build_commands: argv[6]=Next
1652555854.133465 cmd_parse_build_commands: argv[7]=n
1652555854.133467 cmd_parse_build_commands: argv[8]=switch-client -n
1652555854.133470 cmd_parse_build_commands: argv[9]=Previous
1652555854.133472 cmd_parse_build_commands: argv[10]=p
1652555854.133475 cmd_parse_build_commands: argv[11]=switch-client -p
1652555854.133477 cmd_parse_build_commands: argv[12]=
1652555854.133479 cmd_parse_build_commands: argv[13]=Renumber
1652555854.133482 cmd_parse_build_commands: argv[14]=N
1652555854.133484 cmd_parse_build_commands: argv[15]=move-window -r
1652555854.133487 cmd_parse_build_commands: argv[16]=Rename
1652555854.133489 cmd_parse_build_commands: argv[17]=n
1652555854.133492 cmd_parse_build_commands: argv[18]=command-prompt -I "#S" "rename-session -- '%%'"
